Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2010-01-04,15.576997756958008,15.64559450042104,15.514616157859551,15.58196835702282,78169752
2010-01-05,15.508401870727539,15.604088762845768,15.447511073144824,15.587685214441919,120067812
2010-01-06,15.11745548248291,15.554878721182552,15.070233833166926,15.554878721182552,158988852
2010-01-07,14.765527725219727,15.160700857464493,14.729490873971727,15.14578810980628,256315428
2010-01-08,14.962368965148926,14.99293796596369,14.64150764003609,14.71333508374759,188783028
2010-01-11,14.939752578735352,15.023012025977431,14.764036937354273,15.023012025977431,288227484
2010-01-12,14.675559043884277,14.866434640915594,14.613921895557459,14.853759041916595,193937868
2010-01-13,14.591304779052734,14.623365529018814,14.263485741718624,14.327856339944463,259604136
2010-01-14,14.659900665283203,14.768014061101619,14.484931370749667,14.512021520707163,169434396
2010-01-15,14.415093421936035,14.752108272726423,14.36637907570012,14.746639475744598,217162620
2010-01-19,14.604476928710938,14.674067226587177,14.322885983609364,14.444917629619795,172495332
2010-01-20,14.425280570983887,14.563714801119085,14.29803113712446,14.563714801119085,129897972
2010-01-21,14.489155769348145,14.584593561090365,14.222476642690578,14.50058871746573,252055692
2010-01-22,13.669733047485352,14.181468082831202,13.293200610772004,14.029861935247286,271743984
2010-01-25,13.420948028564453,13.666502114937794,13.30935483564237,13.584732522721277,176619204
2010-01-26,13.48109245300293,13.659541530618233,13.328740918403911,13.370494714089832,174045780
2010-01-27,13.473140716552734,13.611078662883884,13.304384669630227,13.452511967678195,158417424
2010-01-28,13.279033660888672,13.594923436059222,13.18732381782062,13.532540890681497,129034836
2010-01-29,13.170921325683594,13.445553627481699,13.06330517514195,13.383420175406552,165454380
2010-02-01,13.24747085571289,13.316813007390085,13.17986955082014,13.286739358260785,89941968
2010-02-02,13.200248718261719,13.295686519648733,13.113012218155024,13.295686519648733,163684152
2010-02-03,13.441328048706055,13.473140648048345,13.128421753835472,13.139357453252112,119844036
2010-02-04,13.09238338470459,13.371239919118052,13.06206158790237,13.346386918927815,134972892
2010-02-05,13.204473495483398,13.259400143898661,12.985016947262777,13.132646048435186,126113760
2010-02-08,13.258652687072754,13.470655211437574,13.210437489625916,13.234545088349334,107664228
2010-02-09,13.33246898651123,13.458973980759698,13.298419238873509,13.409515183210484,112671216
2010-02-10,13.283011436462402,13.366021786940646,13.114999843401526,13.273566538239281,106873020
2010-02-11,13.331474304199219,13.433126296269839,13.159984812614718,13.254925357997125,96303600
