Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2012-05-18,38.02140808105469,44.75446989627076,37.79266346796198,41.820564999849665,573576400
2012-05-21,33.844322204589844,36.459973298937214,32.81994336805384,36.33068155065453,168192700
2012-05-22,30.830860137939453,33.406728927025874,30.771188036558144,32.43207638438288,101786600
2012-05-23,31.825403213500977,32.32267513871193,31.18889575625235,31.19884142238959,73600000
2012-05-24,32.84978485107422,33.02880306229675,31.596661166400516,32.77022330935532,50237200
2012-05-25,31.73589515686035,32.77022170578045,30.940260809184828,32.720495270403944,37149800
2012-05-29,28.682645797729492,31.517096249622256,28.493681928418795,31.308241047343714,78063400
2012-05-30,28.036191940307617,29.388770299782777,27.70799254243488,28.543409536464004,57267900
2012-05-31,29.43849754333496,29.508115307441713,26.683610698064467,28.39422539090826,111639200
2012-06-01,27.568754196166992,28.990952172010452,27.24055480919864,28.73237054940784,41855500
2012-06-04,26.753231048583984,27.499138988025596,26.295741756258618,27.05159536252582,35230300
2012-06-05,25.728851318359375,27.608538667047362,25.609505216675757,26.55432267276678,42473400
2012-06-06,26.663721084594727,27.021757491006888,25.380760456521028,25.92775883570234,61489200
2012-06-07,26.16644859313965,27.20077512470006,26.00732172627526,26.852684392081002,26159500
2012-06-08,26.952136993408203,27.608535740739697,26.295738246076713,26.405136772670808,38034000
2012-06-11,26.862628936767578,27.916844859962364,26.69355641066581,27.03170146286935,28219600
2012-06-12,27.25050163269043,27.61848369889483,26.812901799162955,27.33006506633707,15816800
2012-06-13,27.121212005615234,27.946683348395048,26.952139470494455,27.509083510975056,17102800
2012-06-14,28.135648727416992,28.16548383131354,27.230612004734226,27.4991393214552,16855000
2012-06-15,29.846261978149414,29.935771078840006,28.195319293988167,28.354446162562123,43563800
2012-06-18,31.238622665405273,31.904969028148347,29.249534934290303,29.796533301570165,42978900
2012-06-19,31.73589515686035,32.00442246055406,30.532497968883384,31.36791498241364,30849000
2012-06-20,31.427583694458008,31.755783064592144,30.98003823657432,31.745837399201204,15553600
2012-06-21,31.666276931762695,32.32267573336177,31.338077530963158,31.49720439820282,21875300
2012-06-22,32.86967468261719,33.267493754680785,31.885078359779733,32.2331672024225,74834000
2012-06-25,31.885072708129883,32.839833759189894,31.377853291459573,32.68070691734656,24352900
2012-06-26,32.919395446777344,33.25754046161039,32.32267073536995,32.511632675409544,24858700
2012-06-27,32.05414962768555,32.72049601737076,31.72595021465928,32.28289427074647,28568000
2012-06-28,31.18889808654785,32.014367571253906,30.73140689476231,31.785622923832133,17713300
2012-06-29,30.930313110351562,31.8154565010973,30.592168060572828,31.74583873736788,19526900
2012-07-02,30.60211753845215,31.556878811860784,30.38331665725615,31.079498175156466,14122000
2012-07-03,31.029769897460938,31.26846020166394,30.63195082684735,30.74135126096028,8763600
2012-07-05,31.298295974731445,31.457422847609738,30.850752356114487,31.14911476852579,10032100
2012-07-06,31.5568790435791,31.72595159077111,31.08944407049156,31.268462284805693,10945600
2012-07-09,31.994478225708008,32.700607339498575,31.81546190156341,31.92486045016142,17785200
2012-07-10,31.298295974731445,32.30278554536438,30.989987895647502,32.25305910894315,14269500
2012-07-11,30.801023483276367,31.38780452809092,30.38331497505146,31.308241093045318,13030300
2012-07-12,30.641895294189453,31.228676313745726,30.433041997538155,30.532496761299562,11300700
2012-07-13,30.552387237548828,30.90047797410377,30.39326036888518,30.870642871818028,8108300
2012-07-16,28.09586524963379,30.333589030578075,28.056082582995977,30.333589030578075,24672100
2012-07-17,27.936738967895508,28.434010929734953,27.001867148493588,28.32461049110884,30438600
2012-07-18,28.951173782348633,29.130191989382496,27.996410643815345,28.1555375174139,16841800
2012-07-19,28.84177017211914,29.339042071638435,28.473788131820488,29.249532977969622,13685100
2012-07-20,28.60308265686035,29.309207912001078,28.563299990515667,28.841772964102653,11869100
2012-07-23,28.593137741088867,28.841773721446163,27.857175466864316,27.966575905242962,12390700
2012-07-24,28.29477310180664,29.289316945146883,27.94668237724919,28.6627532615551,11539800
2012-07-25,29.17991828918457,29.32909949536586,27.92679274276623,28.235100821799822,17230200
2012-07-26,26.70350456237793,28.07597433377655,26.584158457631883,27.598593708676333,64597400
2012-07-27,23.58063316345215,24.40610635867937,22.158437088144442,23.06347181649562,123102300
2012-07-30,23.023691177368164,23.908836548736364,22.904346970246994,23.86905388173466,29285900
2012-07-31,21.5915470123291,23.24249162034155,21.49209414055579,23.24249162034155,56179400
2012-08-01,20.76607322692871,21.462254629532417,20.726292462262574,21.382691203258425,44604400
2012-08-02,19.930660247802734,20.72629459231023,19.711859380356742,20.65667682428356,56374500
2012-08-03,20.974931716918945,22.039093422641272,19.791423904478613,20.248915100465283,80647000
2012-08-06,21.800399780273438,22.029144394898438,21.183781800695474,21.273290892842947,27778900
2012-08-07,20.606948852539062,22.327511235156447,20.388149878208605,22.07887526103195,36782900
2012-08-08,20.606948852539062,21.034603031543906,20.109676904290072,20.597003185941052,29537400
2012-08-09,20.895366668701172,21.054493534107692,20.497549505184868,20.636785038180108,15610700
2012-08-10,21.691003799438477,21.70094946692966,21.014713585574874,21.293186584501687,25794700
2012-08-13,21.482147216796875,22.32750985599067,21.283237691007105,22.02914556730601,24973100
2012-08-14,20.268802642822266,21.48214734275913,20.13951277816009,21.293183481845027,39308800
2012-08-15,21.08432960510254,21.29318289540673,20.288693416132723,20.527383703741133,47861100
2012-08-16,19.761587142944336,20.368257601793722,19.582568946354012,20.328476834185793,157565300
2012-08-17,18.94605827331543,19.970439050863,18.896331843031508,19.90082128968882,129293400
2012-08-20,19.900821685791016,20.020165879624518,18.647696268888684,18.946058650414198,101186600
2012-08-21,19.055461883544922,19.870987617035563,18.985844110726262,19.473170417398915,70640600
2012-08-22,19.333932876586914,19.42344197438598,18.856550389344616,19.25436944487017,49892200
2012-08-23,19.333932876586914,19.622349605206914,19.25436944487017,19.39360497613901,32813700
2012-08-24,19.304094314575195,19.572621586219835,19.14496746403208,19.41349473567672,29622200
2012-08-27,19.045516967773438,19.423444745043867,18.995790527210435,19.383662075039773,20704000
2012-08-28,19.234479904174805,19.27426067526737,18.846608375547667,18.995789586793332,25417000
2012-08-29,18.995790481567383,19.27426158315847,18.965953479136004,19.214589475237823,16124700
2012-08-30,18.985843658447266,19.34388007806216,18.956006657832027,19.164861868254714,30647500
2012-08-31,17.96146011352539,18.597969421861496,17.93162501420485,18.57807809101999,58764200
2012-09-04,17.633262634277344,18.170317242968146,17.45424443138041,17.981353373583392,46622400
2012-09-05,18.47862434387207,18.647696871383623,18.08080719000425,18.17031628674224,60781800
2012-09-06,18.856548309326172,19.154912568058528,18.61785804050527,18.63774937047575,46066500
2012-09-07,18.876440048217773,19.31403983233999,18.67753243502889,18.99578613368444,36371700
2012-09-10,18.70737075805664,19.095244179970194,18.44878910909494,18.95600674010343,24797800
2012-09-11,19.32398796081543,19.473169163958993,18.74715258423625,18.816770352573783,50508200
2012-09-12,20.8158016204834,21.04454623463467,20.169348542822902,20.646729101992957,121584000
2012-09-13,20.597003936767578,21.362803220252918,20.497551061045957,20.845639919955648,65041600
2012-09-14,21.87996482849121,21.959528261080777,20.78596620767828,21.01471083925555,72819800
2012-09-17,21.402584075927734,22.625872554370513,21.382692743690814,22.546309122364686,50667600
2012-09-18,21.750673294067383,21.860071819900806,21.25340140427742,21.48214601831479,36760500
2012-09-19,23.16292953491211,23.24249297513363,21.651222273761196,21.870021260134862,78782800
2012-09-20,22.466747283935547,23.11320045195384,22.41702084675798,22.89440147265377,57248900
2012-09-21,22.735273361206055,23.113199195256357,22.476691728669792,22.844671896436942,51218100
2012-09-24,20.67656898498535,21.860074882708012,20.248914796336834,21.66116723708818,79106500
2012-09-25,20.169349670410156,21.094273844157787,20.10967567447148,21.084330075109833,46291700
