Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-01-04,23.1733455657959,23.28565551439861,22.903800546670613,22.926263107630543,38409100
2010-01-05,23.180835723876953,23.285659598644006,22.941240744007228,23.098475842108442,49749600
2010-01-06,23.03856658935547,23.270673941728816,22.851382918193526,23.12092643356003,58182400
2010-01-07,22.798980712890625,22.98616445789597,22.604309446713227,22.933751809691614,50559700
2010-01-08,22.956214904785156,23.120936090088655,22.641746148770345,22.671696234152076,51197400
2010-01-11,22.664209365844727,23.031089353750037,22.551899398624524,22.99365174594416,68754700
2010-01-12,22.51445960998535,22.761542085175968,22.394662132807998,22.57435834857403,65912100
2010-01-13,22.724102020263672,22.85138699649434,22.46953206780233,22.65671577237106,51863500
2010-01-14,23.180835723876953,23.285659598644006,22.65672206243661,22.69415824250423,63228100
2010-01-15,23.105960845947266,23.39047949651465,22.993649461785214,23.2706820196338,79913200
2010-01-19,23.28565216064453,23.390474573830044,22.97118349298972,23.023594699582475,46575700
2010-01-20,22.903797149658203,23.165854609596053,22.69415089608827,23.068518287971408,54849500
2010-01-21,22.469532012939453,23.001133047129464,22.462044493403187,22.91877318842718,73086700
2010-01-22,21.683359146118164,22.611791555855394,21.5935117697554,22.462044024453053,102004600
2010-01-25,21.952911376953125,22.207481407498864,21.78819018052302,21.89301263024229,63373000
2010-01-26,22.087682723999023,22.349740262276377,21.78070148513371,21.863062792960545,66639900
2010-01-27,22.21497344970703,22.32728344413061,21.728295855138807,21.97537841411031,63949500
2010-01-28,21.833112716674805,22.36471531490873,21.630953921792944,22.342252750555623,117513700
2010-01-29,21.09935188293457,22.402150571701963,20.71000935210331,22.38717552941646,193888500
2010-02-01,21.271560668945312,21.323971889052963,20.90468070009312,21.256585626600657,85931100
2010-02-02,21.308992385864258,21.33894246428379,21.069397470901368,21.241607565616995,54413700
2010-02-03,21.436279296875,21.556078193262728,21.054425759264543,21.159248186993022,61397900
2010-02-04,20.84477424621582,21.338939035958592,20.822311691010018,21.24909024323349,77850000
2010-02-05,20.97955322265625,21.17422447713933,20.642621930647355,20.96457818121173,80960100
2010-02-08,20.754920959472656,21.024465851185873,20.642611063958082,20.972054661818927,52820600
2010-02-09,20.972064971923828,21.21914743476355,20.777393724217003,20.942114890077313,59195800
2010-02-10,20.957090377807617,21.14427410904359,20.84478042468574,20.987040460292672,48591300
2010-02-11,21.054428100585938,21.264072979356097,20.73995935433207,20.912168055635735,65993700
2010-02-12,20.912160873413086,21.00949575825575,20.650103436854643,20.82231207901374,81117200
2010-02-16,21.32589340209961,21.340938468220315,21.077655550213855,21.16040054432479,51935600
2010-02-17,21.506439208984375,21.55157299212444,21.333425177966536,21.46130542584431,45882900
2010-02-18,21.79228401184082,21.83741922063786,21.446256019724373,21.506434863343618,42856500
2010-02-19,21.641834259033203,21.754669393947992,21.581655424760207,21.656879326295595,44451800
2010-02-22,21.611738204956055,21.769708498389257,21.55155938716631,21.694484617458027,36707100
2010-02-23,21.31085777282715,21.686975983738165,21.130321203763113,21.57414080742028,52266200
2010-02-24,21.536521911621094,21.656881024380855,21.34846286042547,21.453776904743172,43165900
2010-02-25,21.51395606994629,21.551567306845026,21.07765912194803,21.265718175995154,48735300
2010-02-26,21.56661033630371,21.702013071979028,21.446252667876,21.5515652690561,40370600
2010-03-01,21.829891204833984,21.852457368789832,21.461295700865225,21.641832186394222,43805400
2010-03-02,21.408639907836914,22.040518381757654,21.243148473153514,21.87502694707425,93123900
2010-03-03,21.408639907836914,21.52147647693293,21.3258949078835,21.446252575794446,48442100
2010-03-04,21.536521911621094,21.55156698006315,21.26571785354755,21.408641699417004,42890600
2010-03-05,21.506439208984375,21.574140601083023,21.378558961106602,21.55909552844397,56001800
2010-03-08,21.536521911621094,21.76219363392186,21.438731836301116,21.453776904743172,39414500
2010-03-09,21.664392471313477,21.897586623936245,21.47633350390702,21.483856034776405,50271600
2010-03-10,21.79228401184082,21.8975980642571,21.664403789802826,21.709538998599864,44891400
2010-03-11,21.950258255004883,21.957780791134756,21.70202030182724,21.73210901156968,35349700
2010-03-12,22.017948150634766,22.100693135311154,21.844934214303034,22.055559376871642,31700200
2010-03-15,22.033000946044922,22.09317979000544,21.82237427479469,21.9502544975579,37512000
2010-03-16,22.093175888061523,22.183443420671466,21.96529568788363,22.130787120852904,36723500
2010-03-17,22.288766860961914,22.469304883543742,22.115752810329695,22.19097674727591,50385700
2010-03-18,22.273712158203125,22.35645715644559,22.190965725184114,22.2887557902985,43845200
2010-03-19,22.258670806884766,22.49186364321931,22.078134278615106,22.38655102708954,81332100
2010-03-22,22.26619529724121,22.341419215988097,22.108224924395053,22.19097137849432,37718200
2010-03-23,22.476818084716797,22.491863153772734,22.123267570562778,22.25867032251271,42026600
2010-03-24,22.303800582885742,22.45424838020169,22.266189350945023,22.356456881513367,33987700
2010-03-25,22.574600219726562,22.995851934837955,22.416629929824694,22.439197524032434,73168700
2010-03-26,22.311328887939453,22.717537184908483,22.258672575690188,22.634790731501408,55595500
2010-03-29,22.258670806884766,22.431684800462758,22.228580668118095,22.3489383536312,33336000
2010-03-30,22.394062042236328,22.46176338485886,22.190958014368736,22.288748045503475,34954800
2010-03-31,22.033000946044922,22.35646133559721,21.942731962715733,22.29628249163669,63760000
2010-04-01,21.935209274291992,22.221059857185665,21.52900243909678,22.07813456573883,74768100
2010-04-05,22.017948150634766,22.138305796324342,21.8374116821004,21.91263413457415,34331200
2010-04-06,22.055564880371094,22.25114646211398,21.799804460767064,21.92768467056908,47366800
2010-04-07,22.078128814697266,22.23609769979762,21.92015849482048,21.935203560480446,58318800
2010-04-08,22.506908416748047,22.552042189527977,22.040521315432855,22.05556638461842,63713800
2010-04-09,22.822845458984375,22.875501761196457,22.49186114322421,22.52947381250186,54752500
2010-04-12,22.807796478271484,22.93567666232257,22.725050054833613,22.755140185093342,37068800
2010-04-13,22.905588150024414,22.943199378373485,22.66487141035062,22.679916475600805,41374600
2010-04-14,23.183917999267578,23.319320736333125,23.063560329604115,23.161351832941055,68941200
2010-04-15,23.221527099609375,23.281705925194174,23.1011680136634,23.18391443688364,52745400
2010-04-16,23.071086883544922,23.3042797298057,23.018430573238632,23.16135586891059,88703100
2010-04-19,23.349411010742188,23.507379915078747,23.138784370183505,23.146306903929524,64970300
2010-04-20,23.590124130249023,23.65030295977409,23.41710873993505,23.484810102497807,52199500
2010-04-21,23.567562103271484,23.695442325594335,23.492338189885665,23.567562103271484,55343100
2010-04-22,23.612695693969727,23.718009745802522,23.244100099496936,23.349414151329732,84847600
2010-04-23,23.28922462463379,23.755611550969643,23.056031878853975,23.409583698185163,126766600
2010-04-26,23.40206527709961,23.529945470107997,23.21400625413295,23.319318847865805,63649300
2010-04-27,23.206483840942383,23.507377992288376,23.131259944411763,23.281707737473003,68730900
2010-04-28,23.251619338989258,23.31932070743814,23.033471601035764,23.259141872680978,64557900
2010-04-29,23.319326400756836,23.64278825458971,23.07108846743018,23.266670086835568,52665200
2010-04-30,22.973291397094727,23.37949814880194,22.958246330607956,23.371975615558554,63214800
