Price,Close,High,Low,Open,Volume
Ticker,PG,PG,PG,PG,PG
Date,,,,,
2010-01-04,38.68568420410156,38.80594556821647,38.37554181290817,38.67935580233186,9190800
2010-01-05,38.69834518432617,38.786957300130794,38.35655352522342,38.6920167822683,8649400
2010-01-06,38.5147705078125,38.584394967461606,38.29324033119973,38.57173575529833,9908400
2010-01-07,38.305912017822266,38.41984254989581,38.12868781881835,38.34388966667966,8972800
2010-01-08,38.25527572631836,38.312240993209336,38.01475785677751,38.20464127491453,8464600
2010-01-11,38.10335159301758,38.147657622078846,37.35014426998104,38.02739874526934,14774600
2010-01-12,38.540096282958984,38.83758178929135,38.29324763493779,38.41983736621741,13460700
2010-01-13,38.93885803222656,39.109753828963655,38.552760389357424,38.6350440873046,16968100
2010-01-14,38.97682571411133,39.078097003189484,38.85023599913914,38.87555201053519,9139500
2010-01-15,38.49579620361328,39.15406097665831,38.255275918366316,38.989493576147716,15768300
2010-01-19,39.0654296875,39.13505413701847,38.48311808520706,38.48311808520706,11577700
2010-01-20,38.53632354736328,38.91244325763895,38.31320028393909,38.867819091321046,11557800
2010-01-21,38.147457122802734,38.842322329665485,37.8988360506671,38.60645136787461,14298400
2010-01-22,38.44709014892578,38.68933502250947,37.75222473399232,38.090094247878156,17703200
2010-01-25,38.65107345581055,38.87419429523587,38.34507811952663,38.778572120554195,11630800
2010-01-26,38.689334869384766,38.85508392100773,38.24946687577418,38.35783919797445,13079000
2010-01-27,38.76582336425781,38.87419565238073,38.21758078900463,38.542700085208224,15228400
2010-01-28,39.320438385009766,40.35954921914099,39.256690268589225,39.314062114266854,26930000
2010-01-29,39.23757553100586,39.6774459330668,39.186577509103934,39.46707270915322,17067100
2010-02-01,39.5180549621582,39.67742765893249,39.212057244337345,39.42880420922374,12908100
2010-02-02,40.09817886352539,40.18742720105679,39.3076890719826,39.47981190800808,17680700
2010-02-03,39.93880844116211,40.072680955181255,39.753935484563314,39.99618272314673,11083500
2010-02-04,39.14194869995117,39.74118936950001,39.08457441219813,39.65194101784755,14306600
2010-02-05,39.07818603515625,39.16743435916246,38.52356971323588,38.944313549146926,14844400
2010-02-08,38.8933219909668,39.212067467617956,38.76582574577433,38.92519848409991,11431800
2010-02-09,39.371437072753906,39.52443595937817,38.89331889582594,39.12919228069813,11427100
2010-02-10,39.31406021118164,39.42880876065176,39.02719126934097,39.35868680871748,9854600
2010-02-11,39.49893569946289,39.626434366214305,39.05906785259706,39.154690028784515,10383400
2010-02-12,39.371437072753906,39.60731045762609,39.07181800219338,39.371437072753906,16188300
2010-02-16,40.05356979370117,40.07906759129715,39.74757190419215,39.90694469038672,13273100
2010-02-17,40.066307067871094,40.142807736292326,39.84956003768113,40.034433005279794,14384400
2010-02-18,40.410552978515625,40.48067737566157,39.74756177328956,39.98980902747507,17709000
2010-02-19,40.44880676269531,40.63367974696833,40.174685422382986,40.334058181548976,10897800
2010-02-22,40.429664611816406,40.722912222520534,40.3531663981622,40.60178741641415,9675300
2010-02-23,40.29580307006836,40.68467294545784,40.11093010769713,40.30855318111138,11948500
2010-02-24,40.72929382324219,40.7739179923652,40.2448018019774,40.302176081111966,12808800
2010-02-25,40.60817337036133,40.71017182350299,40.168303065322036,40.30855185032992,10085600
2010-02-26,40.34043502807617,40.72293113767933,40.25118666538608,40.640056615823326,10640900
2010-03-01,40.48705291748047,40.671925893757845,40.25755819694861,40.455178853392866,7748600
2010-03-02,40.614540100097656,40.71653853538428,40.3786691744663,40.62091637020998,8004000
2010-03-03,40.51254653930664,40.735669815228704,40.43604831159598,40.58267092797258,8608300
2010-03-04,40.58903884887695,40.89503657877278,40.4232923076983,40.576291172646215,8600300
2010-03-05,40.601802825927734,40.65917711590212,40.19380895581446,40.601802825927734,10101100
2010-03-08,40.28306198120117,40.589057419262176,40.181063501847504,40.51255916770582,11293300
2010-03-09,40.35316848754883,40.480667138130315,40.1937957822806,40.21292216056025,7100900
2010-03-10,40.16830062866211,40.34679973470824,40.072678452549525,40.30854940516233,9813200
2010-03-11,40.27030563354492,40.276681905425,39.84956166736186,40.008934418671124,10047900
2010-03-12,40.365909576416016,40.51253214068125,40.2001630699787,40.372285845029346,8099000
2010-03-15,40.60817337036133,40.60817337036133,40.28305162908577,40.28305162908577,7674900
2010-03-16,40.49980163574219,40.73567505191067,40.429677238061565,40.62092647967604,8939300
2010-03-17,40.8057975769043,40.81854525604745,40.397801321107906,40.65917251657285,10135400
2010-03-18,40.627296447753906,40.88229135921361,40.57629843819593,40.735671169796326,8867400
2010-03-19,40.697418212890625,40.79941665726039,40.4934213241511,40.697418212890625,17458100
2010-03-22,40.72292709350586,40.86317346444728,40.49342993690231,40.49342993690231,9648000
2010-03-23,41.137298583984375,41.16917508342934,40.58268202570585,40.754804908999624,11807900
