Price,Close,High,Low,Open,Volume,SMA_25,SMA_50,EMA_25,EMA_50
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,,,,
Date,,,,,,,,,
2010-03-16,6.5894999504089355,6.614500045776367,6.525000095367432,6.561999797821045,82650000,6.174619960784912,6.21459997177124,6.308857758685392,6.295801005658064
2010-03-17,6.566999912261963,6.634500026702881,6.560999870300293,6.620500087738037,87176000,6.201239948272705,6.2120399665832515,6.328714847422051,6.306436256897433
2010-03-18,6.638000011444092,6.642499923706055,6.521999835968018,6.551000118255615,100426000,6.232039947509765,6.210109968185424,6.352506013885286,6.319438757075733
2010-03-19,6.517499923706055,6.685500144958496,6.482999801635742,6.685500144958496,178100000,6.252559947967529,6.208209962844848,6.365197853102268,6.327205861649471
2010-03-22,6.523499965667725,6.547999858856201,6.432000160217285,6.510000228881836,107668000,6.274179954528808,6.208679962158203,6.377374938684227,6.334903669650187
2010-03-23,6.4629998207092285,6.546999931335449,6.403500080108643,6.54449987411499,84262000,6.297639942169189,6.204419956207276,6.3839614680707655,6.339927048123091
2010-03-24,6.4019999504089355,6.46999979019165,6.360000133514404,6.432000160217285,93928000,6.321099948883057,6.202149953842163,6.38534904363524,6.342361279585281
2010-03-25,6.736499786376953,6.8454999923706055,6.4019999504089355,6.456999778747559,324192000,6.354399948120117,6.20952995300293,6.412360639230757,6.357817691616327
2010-03-26,6.752999782562256,6.8495001792907715,6.688000202178955,6.744999885559082,131314000,6.389479942321778,6.215479946136474,6.438563650256257,6.373315028516168
2010-03-29,6.75600004196167,6.831500053405762,6.7164998054504395,6.768499851226807,92538000,6.423699951171875,6.223249950408936,6.462981834233597,6.388322283945403
2010-03-30,6.828999996185303,6.9095001220703125,6.76800012588501,6.7870001792907715,123854000,6.46237995147705,6.232689952850341,6.491137077460651,6.405603762856772
2010-03-31,6.78849983215332,6.840000152587891,6.723999977111816,6.800000190734863,92012000,6.494479942321777,6.240849952697754,6.514011135513934,6.420619294986048
2010-04-01,6.5904998779296875,6.825500011444092,6.559000015258789,6.789999961853027,175716000,6.5216999435424805,6.246879949569702,6.5198948849305305,6.427281278630897
2010-04-05,6.57450008392334,6.686999797821045,6.539000034332275,6.642499923706055,116330000,6.547879943847656,6.251749954223633,6.524095284853055,6.433054565112953
2010-04-06,6.7779998779296875,6.800000190734863,6.559000015258789,6.561500072479248,159006000,6.569919929504395,6.265879955291748,6.5436264073974115,6.446581832282237
