Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
2010-01-04,38.21314239501953,38.273930086908884,37.682635078973945,37.97551893111498,27809100
2010-01-05,38.36233139038086,38.37890907898715,38.019714582928906,38.23523296700216,30174700
2010-01-06,38.693904876708984,39.014420968612704,38.318128407327926,38.37891608738196,35044700
2010-01-07,38.57233810424805,38.71601425875318,38.362342743499426,38.62759848798825,27192100
2010-01-08,38.417606353759766,38.54470904152434,38.25182518861594,38.511553651715055,24891800
2010-01-11,38.848636627197266,38.97020776116674,38.48943787912037,38.64969591183456,30685000
2010-01-12,38.65522003173828,38.677325024713824,38.41759662737154,38.52812159224928,31496700
2010-01-13,38.500492095947266,38.704960133763436,38.27392327964517,38.660750144598325,24884400
2010-01-14,38.50601577758789,38.539171158295545,38.32365275150333,38.428650411872546,18630800
2010-01-15,38.191036224365234,38.51155236883608,37.93683507340129,38.489447371000445,29411900
2010-01-19,38.27943420410156,38.32364417922031,37.80971481272692,37.98655049710662,26081900
2010-01-20,37.594207763671875,37.942356152346974,37.53894738619701,37.88709155877556,34629500
2010-01-21,36.85923385620117,37.66052411504701,36.748713097234635,37.6439464228117,39114000
2010-01-22,36.527687072753906,37.10240460489778,36.47242666345332,36.759783321475766,39085500
2010-01-25,36.389495849609375,36.89237474486816,36.30108013050015,36.7763267419841,29305100
2010-01-26,36.4282112121582,36.88135324654367,36.19611499807992,36.273480402772684,34083300
2010-01-27,36.21820068359375,36.50555714545356,35.91978961776083,36.28451565914421,35723500
2010-01-28,35.89768981933594,36.389514364891305,35.68217138773737,36.389514364891305,37349800
2010-01-29,35.60480499267578,36.37293563017315,35.37823196199841,36.00268645994568,40880500
2010-02-01,36.57187271118164,36.69897536234712,36.11320360910541,36.34529970313332,37703000
2010-02-02,37.002899169921875,37.091319114019875,36.73212046928796,36.87580077039973,34057900
2010-02-03,36.803955078125,37.15210330541123,36.78185009416281,36.95868574976573,24024700
2010-02-04,35.765052795410156,36.665808925282086,35.74294780732739,36.62159894911655,33858200
2010-02-05,35.809261322021484,35.86452168194377,35.12402147552801,35.753996746003985,42297500
2010-02-08,35.79258728027344,36.42667474913111,35.78702391830752,36.104071896338155,30519400
2010-02-09,36.26536560058594,36.549037606616245,35.90938687457193,36.21530808142826,36243300
2010-02-10,36.07069396972656,36.27649591504572,35.686906887376736,36.19862582624422,21699100
2010-02-11,36.28761672973633,36.42111194178638,35.825959579767705,35.98169975022472,23555200
2010-02-12,36.04288864135742,36.232000517405844,35.75365322156324,35.94276934121358,30636200
2010-02-16,36.86607360839844,36.92169447707032,36.198614697135326,36.39885321923431,30514900
2010-02-17,36.576847076416016,36.9606340883171,36.47116444232691,36.89944985211823,21821800
2010-02-18,36.688106536865234,36.76041328563869,36.348813515477076,36.599113941728895,22536700
2010-02-19,36.638031005859375,36.84382866807726,36.39329406311297,36.48228661454754,24264600
2010-02-22,36.37661361694336,36.7770907667624,36.293180170130825,36.76596404393332,20469700
2010-02-23,36.12076187133789,36.46561396784848,35.681349584994834,36.29875128219564,33372900
2010-02-24,36.46004104614258,36.63803038961876,36.026188043043746,36.159683233351394,21469600
2010-02-25,36.23200607299805,36.24869191831354,35.80372048335766,35.93721148948417,25668800
2010-02-26,36.15413284301758,36.37662066307966,36.10963443028472,36.298750562598265,20129700
2010-03-01,36.37661361694336,36.45448370234135,36.20418336190376,36.35436441488659,18798600
2010-03-02,36.42666244506836,36.593529298868,36.23755063812245,36.52122259214168,24823900
2010-03-03,36.39328384399414,36.69364157749776,36.36547129245509,36.582395614941106,22279800
2010-03-04,36.37661361694336,36.50454122426804,36.1986242440906,36.34880105347205,21961100
2010-03-05,36.97176742553711,36.999575746494095,36.587976101357334,36.688095392725906,26837900
