Price,Close,High,Low,Open,Volume,SMA_25,SMA_50,EMA_25,EMA_50
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,,
Date,,,,,,,,,
2010-09-08,1.3933329582214355,1.3966670036315918,1.3733329772949219,1.3773330450057983,4326000,1.3076532697677612,1.3222399759292602,1.335988764300415,1.3610348507276364
2010-09-09,1.380666971206665,1.4033329486846924,1.3793330192565918,1.399999976158142,5643000,1.3061866283416748,1.317999975681305,1.3394255494470495,1.3618047378052454
2010-09-10,1.3446669578552246,1.3953330516815186,1.3173329830169678,1.3833329677581787,5799000,1.3054399871826172,1.3131199741363526,1.3398287347092168,1.3611326680032838
2010-09-13,1.3813329935073853,1.3933329582214355,1.3666670322418213,1.3926670551300049,5412000,1.3084533071517945,1.311466634273529,1.3430213700013838,1.3619248376308957
2010-09-14,1.4079999923706055,1.440000057220459,1.3686670064926147,1.369333028793335,9820500,1.312506628036499,1.3140266346931457,1.3480197255682471,1.3637317064442176
2010-09-15,1.4653329849243164,1.4666670560836792,1.3860000371932983,1.3986669778823853,10269000,1.3203732681274414,1.3218532943725585,1.3570438224417911,1.3677160703061821
2010-09-16,1.3960000276565552,1.5440000295639038,1.3893330097198486,1.476667046546936,40267500,1.3284799480438232,1.3287066340446472,1.3600404536121578,1.3688252451042362
2010-09-17,1.348667025566101,1.4213329553604126,1.3200000524520874,1.401332974433899,17977500,1.3354933071136474,1.3323999738693237,1.359165574531692,1.368034726690976
2010-09-20,1.4040000438690186,1.4233330488204956,1.343999981880188,1.378000020980835,14212500,1.3427999877929688,1.3372799754142761,1.3626143798653325,1.3694451312861935
2010-09-21,1.3846670389175415,1.4366669654846191,1.378000020980835,1.3926670551300049,11940000,1.3481066703796387,1.3422399759292603,1.364310738253964,1.370042068840364
2010-09-22,1.324666976928711,1.3966670036315918,1.3200000524520874,1.391332983970642,14443500,1.3500266695022582,1.3445466566085815,1.3612612181520216,1.3682626534712796
2010-09-23,1.3040000200271606,1.3426669836044312,1.2999999523162842,1.3259999752044678,10021500,1.3521333503723145,1.3441733169555663,1.3568565106039556,1.3657425501989613
2010-09-24,1.340000033378601,1.3459999561309814,1.309999942779541,1.3300000429153442,8683500,1.3556266736984253,1.344453318119049,1.3555598585096977,1.3647330397354176
2010-09-27,1.3686670064926147,1.3873330354690552,1.3366669416427612,1.3600000143051147,6279000,1.3594400358200074,1.3443066573143005,1.3565681006622299,1.3648873129415822
2010-09-28,1.4266669750213623,1.4326670169830322,1.3839999437332153,1.4026670455932617,18217500,1.362826714515686,1.3436266565322876,1.3619603217667786,1.3673100447878481
2010-09-29,1.4653329849243164,1.4686670303344727,1.408666968345642,1.4126670360565186,29539500,1.3702400350570678,1.3458666563034059,1.3699120650865892,1.3711540816559449
2010-09-30,1.3606669902801514,1.476667046546936,1.3459999561309814,1.4666670560836792,32937000,1.3716000366210936,1.3461199951171876,1.369200905486094,1.3707428231706198
2010-10-01,1.3733329772949219,1.3833329677581787,1.3539999723434448,1.3793330192565918,8965500,1.3738666772842407,1.3455866551399231,1.3695187571636964,1.370844397842161
2010-10-04,1.3993330001831055,1.4113329648971558,1.3533329963684082,1.3619999885559082,9654000,1.3773066759109498,1.3451866555213927,1.371812160472882,1.3719615979339626
2010-10-05,1.4079999923706055,1.418666958808899,1.4006669521331787,1.409999966621399,4980000,1.3806399965286256,1.3454133152961731,1.37459583984963,1.373374868304027
2010-10-06,1.3639999628067017,1.4173330068588257,1.3546669483184814,1.4040000438690186,4701000,1.3832533168792724,1.3452933144569397,1.3737807723847895,1.3730072249511909
2010-10-07,1.3619999885559082,1.3760000467300415,1.3559999465942383,1.3713330030441284,2115000,1.3831999969482422,1.3449066543579102,1.3728745582441064,1.372575568621964
2010-10-08,1.3619999885559082,1.3860000371932983,1.3593330383300781,1.3619999885559082,4017000,1.3815199947357177,1.345013313293457,1.372038052883476,1.3721608399919227
2010-10-11,1.3493330478668213,1.3799999952316284,1.3380000591278076,1.3626669645309448,2568000,1.379359998703003,1.3454133152961731,1.370291514036041,1.3712656324576051
2010-10-12,1.3493330478668213,1.3519999980926514,1.335332989692688,1.3466670513153076,3660000,1.3785599994659423,1.3445066356658935,1.3686793243307165,1.3704055311011039
2010-10-13,1.369333028793335,1.3899999856948853,1.3573329448699951,1.3760000467300415,4773000,1.3776000022888184,1.3426266360282897,1.3687296092893795,1.3703634721870737
2010-10-14,1.3833329677581787,1.4019999504089355,1.3600000143051147,1.399999976158142,4422000,1.377706642150879,1.3419466352462768,1.3698529445562102,1.3708720798565288
2010-10-15,1.369333028793335,1.3933329582214355,1.350000023841858,1.3926670551300049,4270500,1.3786932849884033,1.3420666360855102,1.369812951035989,1.3708117249128742
2010-10-18,1.348667025566101,1.3760000467300415,1.3480000495910645,1.3680000305175781,2442000,1.377386646270752,1.3429199767112732,1.3681863413844593,1.3699433053306478
2010-10-19,1.3366669416427612,1.3606669902801514,1.3333330154418945,1.3466670513153076,3678000,1.3745333242416382,1.3435199761390686,1.3657617721735595,1.368638349891907
2010-10-20,1.3766670227050781,1.3793330192565918,1.3359999656677246,1.343999981880188,4687500,1.3709866857528688,1.345679976940155,1.3666006375990611,1.368953199806149
2010-10-21,1.3833329677581787,1.3966670036315918,1.363332986831665,1.3739999532699585,6256500,1.3704800033569335,1.3494799757003784,1.3678877399189933,1.3695171122748562
2010-10-22,1.3813329935073853,1.3953330516815186,1.3700000047683716,1.3786669969558716,2416500,1.371786642074585,1.3536399745941161,1.3689219901950236,1.369980480166328
2010-10-25,1.3899999856948853,1.3986669778823853,1.3819999694824219,1.3960000276565552,1777500,1.3712266397476196,1.3570133137702942,1.370543374464244,1.3707655588145067
2010-10-26,1.4240000247955322,1.4579999446868896,1.3673330545425415,1.386667013168335,9913500,1.3727999591827393,1.360453314781189,1.3746554244897276,1.3728531849314096
2010-10-27,1.399999976158142,1.425333023071289,1.3766670227050781,1.4166669845581055,5347500,1.3758132791519164,1.3629199743270874,1.376605005387298,1.373917764979517
2010-10-28,1.4126670360565186,1.4333330392837524,1.397333025932312,1.4259999990463257,3363000,1.380159959793091,1.3661466550827026,1.379379007746469,1.3754373442374386
2010-10-29,1.4559999704360962,1.4566669464111328,1.4033329486846924,1.4093329906463623,4209000,1.3847999572753906,1.370213315486908,1.3852729279533635,1.3785966629118958
2010-11-01,1.4273329973220825,1.5166670083999634,1.420667052268982,1.4626669883728027,6837000,1.3871465969085692,1.3732933163642884,1.3885083179048037,1.3805078917122953
2010-11-02,1.4166669845581055,1.4586670398712158,1.4033329486846924,1.4453330039978027,4837500,1.386746597290039,1.3747866559028625,1.390674369185827,1.3819258953533073
2010-11-03,1.4513330459594727,1.5,1.4106669425964355,1.418666958808899,5589000,1.3861865997314453,1.3782133173942566,1.3953404212453384,1.3846477443966865
2010-11-04,1.659999966621399,1.6886670589447021,1.476667046546936,1.5066670179367065,28110000,1.3981599187850953,1.3848799777030945,1.4156988478127277,1.39544587075844
2010-11-05,1.6293330192565918,1.664667010307312,1.581333041191101,1.6579999923706055,15165000,1.408399920463562,1.3911332988739014,1.4321322456161019,1.4046179157975833
2010-11-08,1.6653330326080322,1.6666669845581055,1.6019999980926514,1.6333329677581787,7642500,1.4190399217605592,1.3981732988357545,1.4500707676924043,1.414842038025444
2010-11-09,1.6419999599456787,1.7126669883728027,1.6033329963684082,1.6666669845581055,14346000,1.428399920463562,1.4045199584960937,1.464834551711887,1.4237501918262376
2010-11-10,1.957332968711853,1.9980000257492065,1.6033329963684082,1.6319999694824219,45907500,1.452133240699768,1.4176932787895202,1.5027190453272692,1.4446750066060656
2010-11-11,1.869333028793335,1.940000057220459,1.8220000267028809,1.9066669940948486,29179500,1.4724265623092652,1.4278132796287537,1.5309201209785053,1.4613282623781154
2010-11-12,1.9893330335617065,2.0333330631256104,1.8713330030441284,1.8833329677581787,40936500,1.497519884109497,1.4395199394226075,1.5661826527156748,1.4820343318362954
2010-11-15,2.053333044052124,2.196000099182129,2.01466703414917,2.01466703414917,39343500,1.5256798839569092,1.452519941329956,1.6036557597415555,1.504438202903583
2010-11-16,1.9780000448226929,2.0933330059051514,1.8946670293807983,2.066667079925537,20214000,1.550826563835144,1.4646932816505431,1.632451473978566,1.5230092555278618
2010-11-17,1.965999960899353,2.049999952316284,1.9073330163955688,2.0133330821990967,11250000,1.5746932411193848,1.4761466217041015,1.6581090498955497,1.540381440052234
2010-11-18,1.9926669597625732,2.049333095550537,1.9279999732971191,2.0446670055389404,14341500,1.5990666007995606,1.4883866214752197,1.6838442737314747,1.5581181270996982
2010-11-19,2.065999984741211,2.0913329124450684,1.9800000190734863,2.010667085647583,17257500,1.6269332790374755,1.5028132820129394,1.71324086688607,1.578035062693483
2010-11-22,2.2266669273376465,2.2300000190734863,2.0999999046325684,2.1046669483184814,22945500,1.6620532751083374,1.5197199606895446,1.752735179228499,1.6034716064050187
2010-11-23,2.3046669960021973,2.378667116165161,2.1459999084472656,2.2193329334259033,23667000,1.7007732772827149,1.5376533007621764,1.795191472826476,1.6309694648205944
2010-11-24,2.3646669387817383,2.3980000019073486,2.2886669635772705,2.351332902908325,21375000,1.7402932739257813,1.555639979839325,1.8389972778999577,1.659741914779855
2010-11-26,2.3546669483184814,2.4000000953674316,2.316667079925537,2.373332977294922,5259000,1.7791466331481933,1.5748133182525634,1.8786641756244595,1.686993876879409
2010-11-29,2.2886669635772705,2.396667003631592,2.2219998836517334,2.3606669902801514,17184000,1.8154399919509887,1.5936133170127869,1.9102028516208296,1.7105888998871683
2010-11-30,2.355333089828491,2.355333089828491,2.2273330688476562,2.249332904815674,33339000,1.854053316116333,1.6126399779319762,1.944443639175265,1.7358729857672202
2010-12-01,2.2899999618530273,2.427999973297119,2.2300000190734863,2.3913331031799316,19488000,1.8886933135986328,1.630746636390686,1.9710248947658622,1.757603455417644
2010-12-02,2.1566669940948486,2.2866671085357666,2.0799999237060547,2.2673330307006836,30105000,1.918959994316101,1.6473866367340089,1.9853050562527075,1.773253005954005
2010-12-03,2.0993330478668213,2.1500000953674316,2.058000087738037,2.134000062942505,17401500,1.946426634788513,1.663293297290802,1.994076440223024,1.786040458578037
2010-12-06,2.02066707611084,2.0966670513153076,1.9706670045852661,2.0899999141693115,19116000,1.969013319015503,1.6769066381454467,1.9961218737528559,1.7952415024028527
2010-12-07,2.1040000915527344,2.1600000858306885,2.00333309173584,2.0326669216156006,19669500,1.996080002784729,1.691613299846649,2.0044201981990004,1.8073496823695148
2010-12-08,2.1579999923706055,2.1659998893737793,2.101332902908325,2.1653330326080322,9900000,2.025733323097229,1.706239960193634,2.0162340285198934,1.8211006749185772
2010-12-09,2.136667013168335,2.181333065032959,2.109999895095825,2.167332887649536,6090000,2.0531466817855835,1.7196666407585144,2.0254981042620814,1.8334758254381758
2010-12-10,2.101332902908325,2.194667100906372,2.0753331184387207,2.136667013168335,6441000,2.0707999992370607,1.734479959011078,2.031331550311793,1.8439800245546523
2010-12-13,2.0366671085357666,2.118000030517578,2.0266671180725098,2.109333038330078,6156000,2.0870933628082273,1.7477466416358949,2.0317419778674832,1.8515363807892058
2010-12-14,1.9019999504089355,2.0260000228881836,1.8506669998168945,2.0193328857421875,26485500,2.0965600395202637,1.7577999806404114,2.021761821909134,1.853515344303705
2010-12-15,1.9733330011367798,1.9980000257492065,1.9019999504089355,1.9113329648971558,11143500,2.1098133611679075,1.7691066408157348,2.018036528003568,1.8582140759442176
2010-12-16,2.053999900817871,2.060667037963867,1.976667046546936,2.0,11851500,2.1136800384521486,1.7829066395759583,2.020802941296976,1.865891951429459
2010-12-17,2.0906670093536377,2.1026670932769775,2.047333002090454,2.0893330574035645,12195000,2.1225333976745606,1.7974799799919128,2.026177100378258,1.8747066595833484
2010-12-20,2.113332986831665,2.1459999084472656,2.0840001106262207,2.109333038330078,7851000,2.127493395805359,1.812506639957428,2.0328813993362123,1.884064554769557
2010-12-21,2.1506669521331787,2.179332971572876,2.114000082015991,2.119999885559082,11665500,2.131386752128601,1.8285333180427552,2.0419418264744404,1.8945195507446009
2010-12-22,2.175333023071289,2.190666913986206,2.113332986831665,2.1500000953674316,12499500,2.139280071258545,1.8450533175468444,2.0522026877511212,1.9055318437770201
2010-12-23,2.00600004196167,2.1653330326080322,1.9946670532226562,2.0840001106262207,23289000,2.1408800745010375,1.8577866578102111,2.0486486380750097,1.9094717731175948
2010-12-27,1.7033330202102661,1.9053330421447754,1.670667052268982,1.8680000305175781,139528500,2.1293067169189452,1.8641866588592528,2.0220858982392604,1.9013879004545622
2010-12-28,1.7606669664382935,1.7833329439163208,1.6666669845581055,1.7233330011367798,60844500,2.117093396186829,1.8720133376121522,2.0019767496391863,1.8958694324539243
2010-12-29,1.848667025566101,1.8673330545425415,1.7666670083999634,1.8020000457763672,49788000,2.1019734001159667,1.8820133376121522,1.9901836939412567,1.8940183576740097
2010-12-30,1.7666670083999634,1.8600000143051147,1.7586669921875,1.8466670513153076,30616500,2.0804534006118773,1.890613338947296,1.9729901027457726,1.8890241871142432
2010-12-31,1.775333046913147,1.8166669607162476,1.7666670083999634,1.7713329792022705,21268500,2.0568800449371336,1.8985866594314575,1.9577857138355708,1.8845657110279257
2011-01-03,1.7746670246124268,1.7999999523162842,1.726667046546936,1.7893329858779907,19245000,2.0336800479888915,1.9064133405685424,1.943699660818406,1.880255958619475
2011-01-04,1.777999997138977,1.7966669797897339,1.7346669435501099,1.7773330211639404,17811000,2.01325336933136,1.9143466806411744,1.9309535328430656,1.8762459209143574
2011-01-05,1.7886669635772705,1.7933330535888672,1.746000051498413,1.7653330564498901,21700500,1.9905867242813111,1.922320020198822,1.9200084121303123,1.8728114519991776
2011-01-06,1.858667016029358,1.8666670322418213,1.7873330116271973,1.7886669635772705,30918000,1.9733334064483643,1.9310133600234984,1.9152898431994698,1.8722567682356555
2011-01-07,1.8826669454574585,1.9053330421447754,1.8600000143051147,1.8666670322418213,33718500,1.9623734045028687,1.9406666994094848,1.9127803895270075,1.8726650104796478
2011-01-10,1.8966670036315918,1.9119999408721924,1.8700000047683716,1.878000020980835,20140500,1.9542667627334596,1.9503466987609863,1.9115408983042834,1.8736062651130574
2011-01-11,1.797333002090454,1.9140000343322754,1.7946670055389404,1.906000018119812,25653000,1.945333399772644,1.9571733593940734,1.9027556755186044,1.87061515675923
