Price,Close,High,Low,Open,Volume,SMA_25,SMA_50,EMA_25,EMA_50
Ticker,UNH,UNH,UNH,UNH,UNH,,,,
Date,,,,,,,,,
2010-03-16,25.95658302307129,26.003706492459457,25.20262548862618,25.249748958014347,12932100,25.97481163024902,25.93114475250244,26.005575036062723,25.827052762408794
2010-03-17,25.720975875854492,26.042978812782458,25.336141636130133,26.042978812782458,10614400,25.966957778930663,25.950307769775392,25.983682792969784,25.822892884504707
2010-03-18,26.38069725036621,26.45923340574887,25.11624537535432,25.493224313923196,15407200,25.994602890014647,25.98345058441162,26.014222366615666,25.844767565518882
2010-03-19,27.00899314880371,27.252460003003687,26.48279436206567,27.00899314880371,21827600,26.034500122070312,26.024290008544924,26.090743196014746,25.890423470745738
2010-03-22,26.152938842773438,27.61373413780479,26.082255102821524,27.071827462148345,20218800,26.06968475341797,26.028845252990724,26.095527476534645,25.90071819121741
2010-03-23,26.04298973083496,26.278601223174455,25.88591440395441,26.200065057715516,11409500,26.117749938964845,26.036070861816405,26.091486111480826,25.906297467280844
2010-03-24,25.697420120239258,26.1843508180493,25.697420120239258,26.027275529605497,10825800,26.12309051513672,26.03292938232422,26.061173342923784,25.898106198769412
2010-03-25,26.01156234741211,26.12151412790369,25.603167879899583,25.72882748559872,14786200,26.136598739624024,26.049736366271972,26.057357112499812,25.902555459500498
2010-03-26,25.62673568725586,26.12937419971831,25.603172447260405,25.995859159616927,8751000,26.15827507019043,26.051150093078615,26.02423238748105,25.891738997843845
2010-03-29,25.791658401489258,25.93302583028605,25.540339193841913,25.650290972692467,7967200,26.150735321044923,26.04361053466797,26.0063420808663,25.88781426857504
2010-03-30,25.964448928833008,26.145084473902124,25.603174842732642,25.752397724805228,7253100,26.158589401245116,26.032772407531738,26.003119530709892,25.89081954936947
2010-03-31,25.65814781188965,26.00371402896784,25.524635770536197,25.83878633225059,6961600,26.128744888305665,25.99413196563721,25.976583244646797,25.881695167507516
2010-04-01,25.933286666870117,25.933286666870117,25.563820896329435,25.78392663262648,6713400,26.115246810913085,25.97010471343994,25.973252738663977,25.883718363560952
2010-04-05,26.051189422607422,26.114078465858643,25.760335094357092,26.035467161794614,6722000,26.09358467102051,25.971211280822754,25.97924786819809,25.89028585607258
2010-04-06,26.263450622558594,26.72724708905257,26.137675462088175,26.153397731986523,9430900,26.074758224487304,25.975620498657225,26.001109618533516,25.904919768483797
2010-04-07,25.886117935180664,26.357773905969886,25.7367609107977,26.357773905969886,8395900,26.043665924072265,25.97499641418457,25.992264104429452,25.9041824416876
2010-04-08,25.642431259155273,25.909703816675666,25.312272628597373,25.815373207761407,11174600,25.99811393737793,25.978294868469238,25.96535388556221,25.89391768943143
2010-04-09,25.359424591064453,25.713167957692818,24.84846461590312,25.673863805559574,12831400,25.977368927001955,25.96336715698242,25.918743939831614,25.87295717576998
2010-04-12,25.359424591064453,25.453758154641744,25.16290083168365,25.29653854739418,8763300,25.93180603027344,25.945455017089845,25.875719374541834,25.85281864303643
2010-04-13,25.28082275390625,25.689592637831836,25.021411385137643,25.500928461129504,11119100,25.903204498291014,25.932725028991698,25.829958096031405,25.830387431697993
2010-04-14,24.408262252807617,25.249384114431408,24.32179277595302,25.24152447964665,16499100,25.84032890319824,25.900501823425294,25.720596877321885,25.774617816839548
2010-04-15,24.078100204467773,24.604784155366154,23.64574835643745,24.423982582506778,25271500,25.75922050476074,25.847224617004393,25.594250979410035,25.708087714393596
2010-04-16,24.156707763671875,24.455424811803496,23.850131082120058,24.007350738963833,15355500,25.673088302612303,25.8069860458374,25.483670732045564,25.64724928495353
2010-04-19,24.549755096435547,24.895637437509762,24.023071201824397,24.023071201824397,13524400,25.62121292114258,25.788116722106935,25.41183106776787,25.60421029716851
2010-04-20,24.35323143005371,25.335850530679096,23.78724336786228,25.327990897308922,26564000,25.57341423034668,25.76406036376953,25.330400326405247,25.555152302379696
2010-04-21,23.787246704101562,24.72270063891758,23.653610427699274,24.47900998824649,13735400,25.48664077758789,25.730726203918458,25.211696201612657,25.485822671074672
2010-04-22,23.944461822509766,23.991628619464702,23.488526614116484,23.779382531240817,14148700,25.415580215454103,25.69126899719238,25.11421663398936,25.42537714760154
2010-04-23,24.329648971557617,24.345369737294092,23.802965085763738,23.82654698404731,14799000,25.333538284301756,25.664070587158204,25.053865275340765,25.382407415207663
2010-04-26,23.464941024780273,24.48686414169995,23.34702704965224,24.46328224628887,16596800,25.191776199340822,25.613138160705567,24.93164033298996,25.307212654798747
2010-04-27,23.425640106201172,23.865854568132402,23.28414420703525,23.45708463892105,16204300,25.08268424987793,25.576184501647948,24.815794161698516,25.233425496030215
2010-04-28,23.928747177124023,24.070244605467938,23.3548963289117,23.52783829660233,13270600,24.998114547729493,25.557932243347167,24.74755977826971,25.182261640386837
2010-04-29,24.604782104492188,24.95066445370098,24.203874823953875,24.219595590323262,13609500,24.954409027099608,25.538749771118162,24.736576880286826,25.15961538407724
2010-04-30,23.82655143737793,24.636230248770502,23.755802730588382,24.636230248770502,15545900,24.86700859069824,25.501803665161134,24.66657492313999,25.107338366559624
2010-05-03,23.787246704101562,24.03879698924517,23.496390749805535,23.97590941795927,9553500,24.79342903137207,25.47585205078125,24.598934290906268,25.055570066071073
2010-05-04,23.18195152282715,23.622164495802465,23.01687222022061,23.590721461697456,11745200,24.689040756225587,25.419888038635253,24.489935616438643,24.982094829081117
2010-05-05,23.58285903930664,23.66146886930922,22.906816600385355,22.985426430387935,11359500,24.59377716064453,25.376183280944826,24.420160495120797,24.927222837325253
2010-05-06,22.98542594909668,23.79510463226117,21.98708457749107,23.700772538361733,10439100,24.48686828613281,25.30780658721924,24.30979629927279,24.85107393974766
2010-05-07,22.81248664855957,23.01687161259917,22.207192889598954,22.83606854867632,14194800,24.36203628540039,25.23864154815674,24.194618633833315,24.771129340093225
2010-05-10,23.488521575927734,23.6300189377264,22.733870978811442,22.781036266291846,9059800,24.259529571533204,25.176557121276854,24.14030347553289,24.720830996400462
