Price,Close,High,Low,Open,Volume,SMA_25,SMA_50,EMA_25,EMA_50
Ticker,V,V,V,V,V,,,,
Date,,,,,,,,,
2010-03-16,20.49924087524414,20.78106397250418,20.43213956898224,20.729619410175776,19068000,19.5926220703125,19.278448867797852,19.783404926238738,19.53986756627862
2010-03-17,20.46792221069336,20.669224372109237,20.40753070904026,20.604360247516528,14785200,19.667461547851563,19.294115715026855,19.83606010196602,19.576261866059593
2010-03-18,20.159255981445312,20.537256567973504,20.14807357216943,20.465682664073253,18766000,19.725525741577147,19.30812065124512,19.860921323464428,19.599124380388446
2010-03-19,19.870729446411133,20.297937546094975,19.837180501583195,19.870729446411133,24224000,19.758628311157228,19.321581230163574,19.86167579446033,19.60977555944816
2010-03-22,19.960193634033203,20.07426514497688,19.723105366130817,19.77007558676487,16674400,19.7985302734375,19.33325786590576,19.869254089812088,19.623517444726005
2010-03-23,20.12571907043457,20.197293017093696,19.9624400980629,20.018357297217136,13516400,19.835212326049806,19.347172889709473,19.888982165244588,19.64321162612634
2010-03-24,19.850603103637695,20.11676948286829,19.814815281759817,20.04072121460643,15611600,19.856058197021483,19.356702194213867,19.886029929736367,19.651344625244434
2010-03-25,20.221893310546875,20.52831841809663,20.016116755458537,20.05861436571437,20353600,19.886924743652344,19.375488777160644,19.911865574414097,19.673719083491587
2010-03-26,20.186105728149414,20.409774489680153,20.051904812522412,20.293467484525348,13536000,19.917701644897463,19.389986000061036,19.932960970855277,19.693812677399738
2010-03-29,20.18387222290039,20.389648817732006,20.161505683982778,20.25768333714029,11134400,19.94749458312988,19.403098793029784,19.95226183639721,19.713030698791922
2010-03-30,20.353862762451172,20.541743753466417,20.20624052111832,20.23531856005474,16330800,19.991155090332033,19.42541805267334,19.98315421532444,19.73816136795503
2010-03-31,20.36056900024414,20.62226106624896,20.246497443348172,20.286757892461022,12504400,20.0394677734375,19.44023334503174,20.012186121856725,19.76256951039774
2010-04-01,20.700546264648438,20.707256055013012,20.423195748892045,20.505953811788974,17464400,20.104957885742188,19.463768882751467,20.065136902071472,19.79935291252522
2010-04-05,20.68264389038086,20.845921077305018,20.599885861344458,20.812372139208733,15363200,20.169284744262697,19.50021240234375,20.112637439633733,19.833991774401913
2010-04-06,20.66698455810547,20.874996480494,20.535019161138585,20.584226539449748,13813600,20.219207305908203,19.544025421142578,20.15527952567002,19.86665815807656
2010-04-07,20.28899383544922,20.689361136817645,20.271099924375736,20.689361136817645,14750400,20.257320251464844,19.58340518951416,20.165565241806885,19.88322034150294
2010-04-08,20.463449478149414,20.595414902330813,20.242017936541014,20.27780574867726,10770000,20.299280471801758,19.630204582214354,20.188479413833235,19.905974425293
2010-04-09,20.69382667541504,20.713957745093783,20.49923600510847,20.56410013069623,9567200,20.34830825805664,19.669283866882324,20.22735228010876,19.936870591964453
2010-04-12,20.843698501586914,20.910798125707302,20.689366465131894,20.812385002372523,9323200,20.390179138183594,19.716988410949707,20.274763527914775,19.972432470773178
2010-04-13,20.754220962524414,20.97788968499181,20.61331028169445,20.892896184778692,11436000,20.40950408935547,19.765672721862792,20.311644869038595,20.003090842998716
2010-04-14,21.083011627197266,21.123272060476648,20.76987511351949,20.836976404470697,17329200,20.446275100708007,19.81365230560303,20.37098077351234,20.04544067767317
2010-04-15,21.125520706176758,21.306693622257782,21.009213663242054,21.105391330199854,20639200,20.47248954772949,19.860918502807618,20.42902230679422,20.087796757222332
2010-04-16,20.99130630493164,21.228396277735577,20.756455203301826,21.04275085469247,18766400,20.48242027282715,19.9076891708374,20.472274922035563,20.123228504191324
2010-04-19,20.828035354614258,21.06512369197479,20.595419641571553,20.845927558342773,12586400,20.48125732421875,19.953293800354004,20.499641109157004,20.150867988521636
2010-04-20,21.036039352416992,21.04498459764425,20.68935222710983,20.94657154203548,9090400,20.49592979431152,20.00524719238281,20.540902512484696,20.185580591027335
2010-04-21,20.83026695251465,21.10985284812883,20.769877149903014,21.103143059667193,11365600,20.509170837402344,20.050896453857423,20.563161315563924,20.210862409124875
2010-04-22,21.279850006103516,21.29326958835912,20.680417539461548,20.760938445910288,14658400,20.54164794921875,20.104554748535158,20.618291214836205,20.252783491359335
2010-04-23,21.604158401489258,21.65560295211006,21.29997054664426,21.516927747074753,12498800,20.59944404602051,20.16248489379883,20.694127152271054,20.305778585874236
2010-04-26,21.472200393676758,21.738366757123003,21.36931297156525,21.702578937367434,18274800,20.663502883911132,20.21106559753418,20.753978940071494,20.35152061755277
2010-04-27,20.790008544921875,21.52364344005871,20.776588966688504,21.4610147599032,17868400,20.69669548034668,20.24761287689209,20.75675044813691,20.368716222547636
2010-04-28,20.93764305114746,21.038293360035063,20.644637377598972,20.962246763356973,20395200,20.729172439575194,20.2821923828125,20.77066526375311,20.39102707857116
2010-04-29,20.760934829711914,21.1590649608846,20.599893044865148,20.9734194752164,29408000,20.765585708618165,20.310821952819825,20.769916768826864,20.405533264890405
2010-04-30,20.181629180908203,20.883948819083116,20.134657248434667,20.86381774710062,25059600,20.763975143432617,20.32544994354248,20.724663877448506,20.396752712577378
2010-05-03,19.966903686523438,20.414241077301178,19.776785636734243,20.253201050044837,31020000,20.755207061767578,20.33645435333252,20.666374631992735,20.379895888026244
2010-05-04,19.765605926513672,20.342669942557027,19.709688745026206,19.982563157261193,30622800,20.73847640991211,20.342985496520996,20.597084731571268,20.355806085613988
2010-05-05,19.331684112548828,19.671659755868763,18.788169150993955,19.405495186620175,37174400,20.697589263916015,20.344372177124022,20.4997462224157,20.315644439611436
2010-05-06,18.54660415649414,19.3607579107205,16.978688139508797,19.201953373070147,63938000,20.625030670166016,20.332249221801757,20.34950452503712,20.24627031086174
2010-05-07,18.40570831298828,18.826205101062822,18.061258108375597,18.577932562065744,45519200,20.53323715209961,20.3190975189209,20.199981739494902,20.17409140898435
2010-05-10,19.233280181884766,19.503919232816667,19.21986059956903,19.291434549348892,35106800,20.475262603759766,20.32227367401123,20.1256200812172,20.137196851058878
2010-05-11,18.8239688873291,19.06776708432221,18.59582573316724,19.040926211345024,47244000,20.401541976928712,20.310374641418456,20.025493066302733,20.08569771522634
2010-05-12,19.192441940307617,19.611325215449522,18.984120549108038,19.049081166685887,37131600,20.357679901123046,20.307500076293945,19.961412210456956,20.05066807699423
2010-05-13,19.203645706176758,19.707648985623766,18.932602438646995,19.23724455761016,31835600,20.30728775024414,20.30328411102295,19.90312247935848,20.01745151343276
