Price,Close,High,Low,Open,Volume,SMA_25,SMA_50,EMA_25,EMA_50
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,,,,
Date,,,,,,,,,
2010-03-16,14.047259330749512,14.127288079391846,13.936909730810804,13.963502631877505,137122740,13.612340660095215,13.859584350585937,13.823471312972941,14.003687861840701
2010-03-17,14.056204795837402,14.202593119537292,14.02364585346297,14.124303335451646,132731136,13.641290092468262,13.82916847229004,13.8413738885779,14.005747349448416
2010-03-18,14.077083587646484,14.127785035716604,13.99158699101288,14.035328841085217,71016912,13.673052978515624,13.800542106628418,13.859505403890868,14.008544848985595
2010-03-19,13.918020248413086,14.116848987329329,13.85041800361067,13.918020248413086,191576232,13.696514854431152,13.776553401947021,13.864006545777192,14.004994864649419
2010-03-22,13.855886459350586,14.088267706117003,13.775857710846292,13.821340408425138,160031808,13.720752143859864,13.758360557556152,13.863381923744377,13.999147476206328
2010-03-23,13.64462947845459,13.876016196924255,13.470654701559862,13.844452699613564,219831948,13.728407020568847,13.73200574874878,13.846554812568241,13.98524480962783
2010-03-24,13.851659774780273,13.914290468386973,13.413491176381482,13.557889562117753,262345392,13.747415046691895,13.710243911743165,13.846947501969169,13.980006180810278
2010-03-25,13.989599227905273,14.216263526962797,13.884716530610364,13.893663232303107,157078764,13.766959953308106,13.69652473449707,13.857920711656563,13.980382378735571
2010-03-26,13.984875679016113,14.101687618429436,13.91851703358896,14.048998122766843,107740152,13.788761482238769,13.684396152496339,13.86768647837653,13.980558586589712
2010-03-29,13.978911399841309,14.035328848747428,13.932187000193244,13.992581497549095,124055820,13.808296432495117,13.6707763671875,13.876242241566128,13.98049399103095
2010-03-30,14.084789276123047,14.107654227605586,13.924979925485303,13.988356975462628,79036884,13.839751243591309,13.664170303344726,13.89228432114743,13.984584002211033
2010-03-31,14.094977378845215,14.160094322635434,13.987858486147763,14.043530532213207,121110768,13.875192489624023,13.653980312347413,13.90787609481649,13.988913154235902
2010-04-01,14.13673210144043,14.252302347707182,14.055957951775447,14.200109149946359,84023892,13.917314376831055,13.648209342956543,13.925480403018334,13.994709975694903
2010-04-05,14.191658973693848,14.287841221765307,14.141701980345458,14.188924575366105,75983940,13.961265525817872,13.642259407043458,13.945955677685681,14.002433465812508
2010-04-06,14.122316360473633,14.188675953017567,14.05222881799531,14.153134458787928,82321596,13.996587448120117,13.651311054229737,13.959521884053986,14.00713475579922
